feature,valor,abs_valor
SG_UF_ESC_RN,-0.10550773911903735,0.10550773911903735
TP_LOCALIZACAO_ESC_1.0,0.1052695362374798,0.1052695362374798
Q014_C,-0.10276151831214204,0.10276151831214204
NO_MUNICIPIO_PROVA_Valença,0.10235578294227123,0.10235578294227123
CO_MUNICIPIO_PROVA_3306107,0.10235578294227123,0.10235578294227123
Q006_F,-0.10175738662155331,0.10175738662155331
Q009_A,0.10141338678121126,0.10141338678121126
TP_ST_CONCLUSAO_3.0,-0.10020884649230835,0.10020884649230835
IN_TREINEIRO_1.0,-0.10020884649230835,0.10020884649230835
Q024_C,0.09985894294950551,0.09985894294950551
Q008_B,-0.09878955385031908,0.09878955385031908
Q019_D,-0.09628526217126217,0.09628526217126217
Q009_E,-0.0959529893993447,0.0959529893993447
Q004_F,-0.09521725593019967,0.09521725593019967
CO_MUNICIPIO_ESC_2709400.0,0.0951592065898447,0.0951592065898447
SG_UF_ESC_AL,0.0951592065898447,0.0951592065898447
CO_UF_ESC_27.0,0.0951592065898447,0.0951592065898447
NO_MUNICIPIO_ESC_Viçosa,0.0951592065898447,0.0951592065898447
Q005_18.0,-0.0936650136953566,0.0936650136953566
CO_MUNICIPIO_ESC_3301900.0,0.09311104463007211,0.09311104463007211
NO_MUNICIPIO_ESC_Itaboraí,0.09311104463007211,0.09311104463007211
NO_MUNICIPIO_ESC_Volta Redonda,0.09262314127698218,0.09262314127698218
CO_MUNICIPIO_ESC_3306305.0,0.09262314127698218,0.09262314127698218
TP_ESCOLA_1.0,0.09195399153712455,0.09195399153712455
CO_MUNICIPIO_ESC_3302304.0,-0.09166382376859919,0.09166382376859919
NO_MUNICIPIO_ESC_Laje do Muriaé,-0.09166382376859919,0.09166382376859919
Q014_A,-0.09154275905909214,0.09154275905909214
Q022_D,0.09110035987220905,0.09110035987220905
CO_MUNICIPIO_PROVA_3304755,0.08937581473993562,0.08937581473993562
NO_MUNICIPIO_PROVA_São Francisco de Itabapoana,0.08937581473993562,0.08937581473993562
